     ars      |                 gen                  |                                    st_extent                                     
 130745457023 | Glasin                               | BOX(11.690005614976833 53.864444702094616,11.805176453999474 53.94249984800071)
 130755556035 | Glasow                               | BOX(14.232940493627073 53.358195592556285,14.30533551919494 53.40269542177547)
 096710120120 | Glattbach                            | BOX(9.126970524398386 49.998804490201074,9.159919660858641 50.02004587378993)
 082375001030 | Glatten                              | BOX(8.45276877317351 48.400598843975146,8.547934195342219 48.460823027694076)
 146275225040 | Glaubitz                             | BOX(13.357966311072596 51.30972395522597,13.42563912515842 51.34520434752758)
 064400010010 | Glauburg                             | BOX(8.964154754656509 50.302007174447425,9.03794040297908 50.34209521741541)
 145240080080 | Glauchau                             | BOX(12.486096456626324 50.75655463280896,12.619555083292353 50.852068119289854)
 071315004205 | Glees                                | BOX(7.226156169837761 50.393849718678965,7.28629118370009 50.44162319685443)
 031590015015 | Gleichen                             | BOX(9.935899565239964 51.41722128708787,10.186011891536802 51.53562943821029)
 150845053150 | Gleina                               | BOX(11.667762619015503 51.22491098260417,11.790498270311005 51.28397852603495)
 093765339131 | Gleiritsch                           | BOX(12.286179240578774 49.486648682082965,12.352600456167165 49.51856457197668)
 093725312128 | Gleißenberg                          | BOX(12.71085765897396 49.298093693670964,12.787402213993257 49.35155513683226)
 073375003028 | Gleisweiler                          | BOX(7.961961706108589 49.235230806857494,8.07726619837273 49.27436842120438)
 073375002029 | Gleiszellen-Gleishorbach             | BOX(7.956516944966345 49.12003529603575,8.033495607317047 49.1358905278448)
 130735355029 | Glewitz                              | BOX(12.87279171491894 53.981948536749165,13.010387065993621 54.064753643406625)
 120650096096 | Glienicke/Nordbahn                   | BOX(13.30236459033714 52.622671088044356,13.361048579120707 52.64314039055239)
 010620018018 | Glinde                               | BOX(10.17955542215359 53.52004653743414,10.236186113050689 53.558325875764766)
 091755114121 | Glonn                                | BOX(11.818631748029285 47.946690858936954,11.90750442773858 48.0196264297369)
 097735719133 | Glött                                | BOX(10.465229596299773 48.473935567232765,10.519176031109605 48.53638353496386)
 083155013041 | Glottertal                           | BOX(7.916078746087455 48.01400788130734,8.014910551429875 48.06537282696782)
 130735359030 | Glowe                                | BOX(13.408369839308095 54.53564964809321,13.549834228505588 54.580027555335924)
 010590113113 | Glücksburg (Ostsee)                  | BOX(9.482919526621183 54.81097691362879,9.628016844692386 54.88697021592627)
 010610029029 | Glückstadt                           | BOX(9.370578231893932 53.74066754434402,9.452866194778785 53.81263029912751)
 010515169036 | Glüsing                              | BOX(9.201042468836713 54.255764999981494,9.251017670013772 54.27961125660635)
 091820116116 | Gmund a. Tegernsee                   | BOX(11.665285928138053 47.72025297673081,11.798097967477364 47.78821582978007)
 033570016016 | Gnarrenburg                          | BOX(8.901947801041011 53.31614109845872,9.12005774276174 53.451260724441134)
 160745007024 | Gneus                                | BOX(11.656721842344306 50.81161085328914,11.707026091731061 50.8451591451118)
 130765668044 | Gneven                               | BOX(11.53091442112498 53.6259056599757,11.613351730902167 53.65260953503553)
 130715163041 | Gnevkow                              | BOX(13.137304400577992 53.76488037802155,13.23860091874863 53.80521520090794)
 130725262034 | Gnewitz                              | BOX(12.456267630542815 54.05787025700049,12.543407431992794 54.09784182705997)
 130725254035 | Gnoien                               | BOX(12.652298278323666 53.92896362523673,12.770909138252 54.008608330864)
 095775536133 | Gnotzheim                            | BOX(10.680638076340454 49.0344056847774,10.737612730498652 49.073477537609115)
 010585864059 | Gnutz                                | BOX(9.771626157951845 54.10442313792325,9.866115796452018 54.15587955084093)
 051540016016 | Goch                                 | BOX(6.026231217340984 51.6136899318201,6.22937983632399 51.749185735829805)
 096780135135 | Gochsheim                            | BOX(10.232113969898487 49.992615713665614,10.336147498132496 50.040867857967974)
 073375005031 | Göcklingen                           | BOX(8.01101543913049 49.149595108169684,8.064924863506645 49.173004085448966)
 146250150150 | Göda                                 | BOX(14.248547226508647 51.146750124765724,14.370580753267342 51.22823430237832)
 071435007022 | Goddert                              | BOX(7.725756816905321 50.53894687287914,7.760440456003899 50.55318166167353)
 130715156042 | Godendorf                            | BOX(13.078991340513754 53.23698581357904,13.179928097340989 53.27300629049643)
 071405003042 | Gödenroth                            | BOX(7.466786056167503 50.06743847740675,7.515921314731176 50.1005778835643)
 033535405013 | Gödenstorf                           | BOX(10.075918045361686 53.16842906649389,10.139152727229682 53.2413683242501)
 081365005024 | Göggingen                            | BOX(9.85948187456191 48.84091193934346,9.932112157000269 48.87834427634799)
 010555543014 | Göhl                                 | BOX(10.917385367263305 54.24975341209378,11.016602790831039 54.30780689169634)
 130765659046 | Göhlen                               | BOX(11.212387288677572 53.25838037935589,11.411718807061774 53.319219288035534)
 033545406006 | Göhrde                               | BOX(10.827792791529061 53.07653360112438,11.026030941068264 53.16046120396931)
 033549502502 | Göhrde                               | BOX(10.750508844650605 53.076982703524095,10.914927294202727 53.14897421918437)
 130735357031 | Göhren                               | BOX(13.692440631171015 54.323854699350626,13.767270057566813 54.35587701617498)
 160775005008 | Göhren                               | BOX(12.339791120215748 50.953846036588736,12.39532411819024 50.9922272589527)
 130715154043 | Göhren-Lebbin                        | BOX(12.47021264107597 53.43820638285843,12.581165508926254 53.5129792314458)
 146285219140 | Gohrisch                             | BOX(14.086318216542146 50.83399513902512,14.167558844112587 50.9253990212089)
 010585895061 | Gokels                               | BOX(9.437961716749856 54.087686046976664,9.505847163911428 54.13218126754667)
 130715163044 | Golchen                              | BOX(13.216750975927363 53.7354427037875,13.304940274670908 53.818846467418815)
 096710121121 | Goldbach                             | BOX(9.14994324459181 49.982123664116976,9.197057824582565 50.030865332532834)
 150905051180 | Goldbeck                             | BOX(11.789273103310999 52.7049037316264,11.931146887492712 52.75145197178969)
 130765656048 | Goldberg                             | BOX(11.976596432423014 53.519909173138906,12.159195919442075 53.626490578720144)
 010545494037 | Goldebek                             | BOX(9.121542036408076 54.664849131838864,9.17758111020595 54.70133386177422)
 010545494038 | Goldelund                            | BOX(9.066486387572514 54.65635633622767,9.12760248071644 54.6989520933252)
 010535308034 | Göldenitz                            | BOX(10.597986982447992 53.708416530120566,10.64574803695829 53.734722719877155)
 034600004004 | Goldenstedt                          | BOX(8.30934847546054 52.71217027881311,8.473592487386217 52.82609135975948)
 160725051006 | Goldisthal                           | BOX(10.975407433651778 50.47716936930658,11.069012497106316 50.53116838158563)
 094720143143 | Goldkronach                          | BOX(11.640894678229339 49.97111565978477,11.743795001833357 50.02813889106938)
 034565404007 | Gölenkamp                            | BOX(6.876499710130971 52.499033388136596,6.954356618473103 52.55372070489968)
 071345002031 | Gollenberg                           | BOX(7.144342649724741 49.660503539079464,7.176672624067669 49.68066776129326)
 120635309094 | Gollenberg                           | BOX(12.354279134151474 52.70088680074207,12.44578700254119 52.772148069634)
 073335003026 | Göllheim                             | BOX(7.968417424769575 49.56336765345705,8.089365149335912 49.61137413687281)
 095755519127 | Gollhofen                            | BOX(10.13161798780824 49.55069926363275,10.224747798556654 49.58716012628774)
 160775005009 | Göllnitz                             | BOX(12.292479088223107 50.935099409996,12.347776484390224 50.959765970404234)
 032555401015 | Golmbach                             | BOX(9.490396978353974 51.8724923374077,9.57439483233059 51.92415735065208)
 160745015026 | Golmsdorf                            | BOX(11.646736969123305 50.94893904474739,11.695510651414542 50.98989439469918)
 120615114164 | Golßen                               | BOX(13.490809194131222 51.92497303588308,13.701343011774908 52.010473201698815)
 120645404172 | Golzow                               | BOX(14.442399411005464 52.55282923101909,14.52546951540284 52.60062644975116)
 120695904216 | Golzow                               | BOX(12.509712632416056 52.23760680477325,12.649305453089246 52.32183117137646)
 084155003027 | Gomadingen                           | BOX(9.330565551340685 48.35160773852393,9.461585844877863 48.42532130991088)
 084165001015 | Gomaringen                           | BOX(9.068558552264328 48.426674251557515,9.140078678055156 48.48356034103236)
 150860055055 | Gommern                              | BOX(11.725186421792014 52.000807045810426,12.038450458666585 52.142651202599886)
 073375003032 | Gommersheim                          | BOX(7.981615888762842 49.280267701782236,8.324318373690359 49.31980296873814)
